Species,Drug,Estimate,Pvalue,Cohort
Rothia_mucilaginosa,Lansoprazole,0.00011318601983838172,5.721325357733425e-07,MetaCardis
Streptococcus_mitis,Esomeprazole,7.758276481499902e-05,2.0330530990678337e-06,MetaCardis
Streptococcus_oralis,Rabeprazole,0.00043131821438325234,2.1394002876670517e-06,MetaCardis
Streptococcus_sp_oral_taxon_056,Esomeprazole,5.792938079568503e-08,2.3511669784812997e-06,MetaCardis
Streptococcus_mitis,Furosemide,8.071705166595468e-05,8.222326715810055e-06,MetaCardis
Streptococcus_mutans,Clopidogrel,7.441281484893009e-05,9.446447923784178e-06,MetaCardis
Streptococcus_parasanguinis,Omeprazole,0.0015821778712342702,1.0014678638258896e-05,MetaCardis
Streptococcus_parasanguinis,Lansoprazole,0.002643098727175706,1.0563008093129355e-05,MetaCardis
Veillonella_sp_T11011_6,Rosuvastatin,7.769761344898623e-05,1.1357685970785423e-05,MetaCardis
Streptococcus_gordonii,Esomeprazole,8.274775150817391e-05,1.3467326424853573e-05,MetaCardis
Streptococcus_anginosus_group,Esomeprazole,0.00015571638068610186,1.4609393211409676e-05,MetaCardis
Streptococcus_sobrinus,Esomeprazole,2.3175628420758828e-05,1.4717044317876632e-05,MetaCardis
Streptococcus_vestibularis,Clopidogrel,0.0001758700566723273,1.5515666839453312e-05,MetaCardis
Veillonella_dispar,Liraglutide,0.0006725852289653755,2.4419250343989863e-05,MetaCardis
Veillonella_dispar,Irbesartan,0.0006245051877379094,3.498564210889321e-05,MetaCardis
Veillonella_atypica,Olmesartan,0.002003015855597469,4.903047738900558e-05,MetaCardis
Streptococcus_gallolyticus,Allopurinol,1.926196370786694e-05,5.14651415632018e-05,MetaCardis
Veillonella_sp_T11011_6,Esomeprazole,8.151555263956446e-05,5.547963514768111e-05,MetaCardis
Streptococcus_sp_F0442,Rabeprazole,2.418593814132784e-05,5.6587863828835765e-05,MetaCardis
Streptococcus_sp_F0442,Irbesartan,7.059203575146163e-06,5.767315215643149e-05,MetaCardis
Streptococcus_salivarius_CAG_79,Irbesartan,1.3592035884004204e-06,6.760845617579219e-05,MetaCardis
Streptococcus_vestibularis,Allopurinol,0.00017459187239644462,7.86505248923109e-05,MetaCardis
Streptococcus_australis,Rabeprazole,0.00012822212527193185,9.764171780278925e-05,MetaCardis
Veillonella_tobetsuensis,Esomeprazole,1.3391391352671182e-05,0.00011682102493549024,MetaCardis
Streptococcus_anginosus_group,Furosemide,0.00015328823131611447,0.0001177149510205252,MetaCardis
Streptococcus_parasanguinis,Rabeprazole,0.004447920899404364,0.00016058079406175882,MetaCardis
Rothia_mucilaginosa,Rabeprazole,0.00016674585717006978,0.00017453903273964796,MetaCardis
Veillonella_sp_CAG_933,Gliclazide,0.0008287250215160594,0.00019635158215372523,MetaCardis
Veillonella_seminalis,Indapamide,0.0011219181306116534,0.0003619355283111299,MetaCardis
Streptococcus_mitis,Olmesartan,8.882850546313842e-05,0.00038852913081730613,MetaCardis
Streptococcus_infantis,Esomeprazole,2.639392153449242e-05,0.00042993064057431226,MetaCardis
Streptococcus_downei,Pravastatin,4.698955620917673e-06,0.0004444037879373113,MetaCardis
Streptococcus_viridans,Esomeprazole,1.2160477533898912e-06,0.0004889031915591406,MetaCardis
Streptococcus_oralis,Furosemide,9.072946824565158e-05,0.000497266047758789,MetaCardis
Streptococcus_cristatus,Rosuvastatin,3.893887282638495e-06,0.0005014553210107294,MetaCardis
Streptococcus_gallolyticus,Metformin,7.990043086711387e-06,0.0007318493718333183,MetaCardis
Veillonella_infantium,Liraglutide,0.00018052508744666353,0.0007697410724139359,MetaCardis
Streptococcus_gordonii,Vildagliptin,0.00011260165497286631,0.0007903028113881111,MetaCardis
Streptococcus_equinus,Clopidogrel,4.573027635922333e-05,0.0008107833480030359,MetaCardis
Veillonella_parvula,Bisoprolol,0.0016547061001787786,0.0008333428361981782,MetaCardis
Streptococcus_sp_A12,Clopidogrel,7.87099262553642e-06,0.0008839410071010463,MetaCardis
Veillonella_atypica,Rosuvastatin,0.0009195672512762196,0.0010643083720418354,MetaCardis
Streptococcus_sobrinus,Rosuvastatin,1.5225968981739243e-05,0.0011257640680936995,MetaCardis
Streptococcus_sanguinis,Rabeprazole,6.208508103186514e-05,0.0011343095764112915,MetaCardis
Veillonella_sp_T11011_6,Olmesartan,9.993979707389214e-05,0.0012721502705132573,MetaCardis
Veillonella_seminalis,Vildagliptin,0.0010131976247581582,0.001280212323060996,MetaCardis
Streptococcus_sp_HPH0090,Esomeprazole,1.687817585460947e-06,0.0015295237508134705,MetaCardis
Streptococcus_mutans,Enalapril,5.416959124592531e-05,0.0015469551443364326,MetaCardis
Streptococcus_mutans,Amiodarone,0.00012869037035842008,0.001657833008916424,MetaCardis
Streptococcus_salivarius,Rabeprazole,0.004939376949784571,0.0018269915423663693,MetaCardis
Streptococcus_oralis,Metformin,3.855446108727913e-05,0.0019022707170406592,MetaCardis
Streptococcus_pasteurianus,Esomeprazole,0.0002742640547007405,0.0020196495670574627,MetaCardis
Veillonella_infantium,Irbesartan,0.00015651810732816678,0.0020678618784077934,MetaCardis
Streptococcus_lutetiensis,Aspirin,0.00014262899773225844,0.0021168619291550557,MetaCardis
Streptococcus_milleri,Diltiazem,-2.436729910300712e-06,0.0021534643463578386,MetaCardis
Streptococcus_milleri,Metformin,4.2107919657946377e-07,0.002216377231626918,MetaCardis
Streptococcus_anginosus_group,Rabeprazole,0.00042168930285235614,0.002366499675886519,MetaCardis
Streptococcus_oralis,Lansoprazole,0.00014025185829585546,0.002403256380504975,MetaCardis
Veillonella_tobetsuensis,Gliclazide,1.205457285809808e-05,0.002836540891242845,MetaCardis
Streptococcus_parasanguinis,Clopidogrel,0.000887844683028432,0.002852479932987404,MetaCardis
Rothia_mucilaginosa,Rosuvastatin,2.988297338292697e-05,0.002934765133198602,MetaCardis
Streptococcus_sp_A12,Rabeprazole,2.780857176693299e-05,0.0029802000927768085,MetaCardis
Veillonella_seminalis,Metformin,0.0002781373519846831,0.0031203770579456133,MetaCardis
Veillonella_infantium,Esomeprazole,0.00013228679177128893,0.0032646576864227097,MetaCardis
Streptococcus_milleri,Lansoprazole,1.5048933247832631e-06,0.0032989415908432555,MetaCardis
Streptococcus_equinus,Atorvastatin,2.746489102542926e-05,0.0033114199113027064,MetaCardis
Veillonella_rogosae,Omeprazole,2.6882860463263614e-05,0.0035737269397240674,MetaCardis
Streptococcus_sp_oral_taxon_056,Atorvastatin,2.3621823831404416e-08,0.003959943292230312,MetaCardis
Streptococcus_sp_HPH0090,Bisoprolol,1.0893882385371773e-06,0.004882535991624985,MetaCardis
Streptococcus_sp_HMSC070B10,Atorvastatin,3.4429780648704883e-07,0.004913590914839402,MetaCardis
Streptococcus_sp_M334,Atorvastatin,2.2901256811582012e-07,0.004913590914839451,MetaCardis
Streptococcus_infantarius,Amlodipine,1.342151362501133e-06,0.004925651418833171,MetaCardis
Rothia_mucilaginosa,Metformin,1.705150492948061e-05,0.004949672085073283,MetaCardis
Streptococcus_gordonii,Furosemide,5.874102183562727e-05,0.0052513520439303775,MetaCardis
Streptococcus_sp_A12,Rosuvastatin,5.894146775501316e-06,0.0054037048552281804,MetaCardis
Veillonella_infantium,Rosuvastatin,0.00010879245576116935,0.005688124952732213,MetaCardis
Streptococcus_oralis,Clopidogrel,6.34150437211246e-05,0.00572299850986047,MetaCardis
Veillonella_parvula,Olmesartan,0.002876469127299995,0.005924982913049778,MetaCardis
Streptococcus_cristatus,Bisoprolol,2.5174097741682118e-06,0.006729850145345258,MetaCardis
Streptococcus_sobrinus,Metformin,7.5534104085002975e-06,0.007444064105297641,MetaCardis
Veillonella_rogosae,Irbesartan,2.3562072410981693e-05,0.007933502689642182,MetaCardis
Veillonella_sp_T11011_6,Atorvastatin,3.580932245536322e-05,0.008072394053581048,MetaCardis
Rothia_dentocariosa,Metformin,6.092116322008926e-07,0.008173816402302693,MetaCardis
Streptococcus_australis,Atorvastatin,1.4943686837811932e-05,0.0086378004215298,MetaCardis
Veillonella_parvula,Metoprolol,0.001216871939773461,0.008691475490506752,MetaCardis
Veillonella_infantium,Olmesartan,0.00018083646667950946,0.008789217229892086,MetaCardis
Rothia_mucilaginosa,Olmesartan,4.5899035218800575e-05,0.009192570138283365,MetaCardis
Streptococcus_mutans,Metformin,2.362122431555121e-05,0.0092079001713738,MetaCardis
Streptococcus_salivarius,Omeprazole,0.0012508847577319367,0.009320805137424618,MetaCardis
Streptococcus_salivarius,Olmesartan,0.0016309247501888392,0.00950581503825833,MetaCardis
Streptococcus_infantis,Clopidogrel,1.8566679159173116e-05,0.011183635784481187,MetaCardis
Streptococcus_parasanguinis,Metformin,0.00040455501019578315,0.011935422547584817,MetaCardis
Veillonella_dispar,Esomeprazole,0.0003327925533931141,0.012585839920474375,MetaCardis
Veillonella_sp_CAG_933,Metformin,0.00024916608179456097,0.013665491154439966,MetaCardis
Streptococcus_sobrinus,Amlodipine,8.25122217796163e-06,0.014211146316364796,MetaCardis
Streptococcus_australis,Metoprolol,-1.411680363053886e-05,0.01476149267747567,MetaCardis
Streptococcus_thermophilus,Olmesartan,0.0007457214228424542,0.01574043583186881,MetaCardis
Streptococcus_sp_F0442,Aspirin,-2.189364871686549e-06,0.01585621480871674,MetaCardis
Veillonella_denticariosi,Sitagliptin,1.4264164375742356e-05,0.016586150805152633,MetaCardis
Streptococcus_equinus,Aspirin,-1.9363685901327862e-05,0.017780861831875775,MetaCardis
Veillonella_criceti,Amlodipine,0.0003947344985299196,0.018675075389733772,MetaCardis
Streptococcus_downei,Allopurinol,-1.930273136446596e-06,0.01936647607289717,MetaCardis
Streptococcus_parasanguinis,Apixaban,0.0026660879630847935,0.022141609008145813,MetaCardis
Streptococcus_sp_F0442,Esomeprazole,3.5170626805107536e-06,0.023359965371823884,MetaCardis
Streptococcus_parasanguinis,Olmesartan,0.0010563700610039914,0.023791175566114087,MetaCardis
Veillonella_atypica,Atorvastatin,0.0004773302912978315,0.02624421280742689,MetaCardis
Streptococcus_equinus,Irbesartan,-3.433701568043897e-05,0.029488293277029055,MetaCardis
Veillonella_parvula,Fluvastatin,0.004423143601130412,0.031615222703344964,MetaCardis
Streptococcus_downei,Metoprolol,1.128902952168493e-06,0.03295461635914917,MetaCardis
Streptococcus_infantis,Metformin,8.432778112398138e-06,0.03310282213137772,MetaCardis
Rothia_mucilaginosa,Prasugrel,3.1783480348749814e-05,0.038376943941033505,MetaCardis
Streptococcus_gordonii,Rabeprazole,0.00015027792924169085,0.04050710582701104,MetaCardis
Streptococcus_mutans,Metoprolol,2.3845259943369523e-05,0.04129349086853745,MetaCardis
Streptococcus_gordonii,Atorvastatin,-2.5683517741099807e-05,0.04314024708692464,MetaCardis
Streptococcus_australis,Irbesartan,1.9400758663854067e-05,0.043304915238455435,MetaCardis
Streptococcus_cristatus,Metformin,1.3635388273313359e-06,0.04341253248170061,MetaCardis
Streptococcus_salivarius,Lansoprazole,0.00161886712327561,0.04445780070752903,MetaCardis
Streptococcus_oralis,Sitagliptin,-4.1752670150341533e-05,0.04491203097712979,MetaCardis
Veillonella_atypica,Esomeprazole,0.0006418205143608856,0.04542581538410893,MetaCardis
Veillonella_rodentium,Prasugrel,2.6353748972053607e-06,0.045729147139227475,MetaCardis
Veillonella_infantium,Pravastatin,0.00015365264802732833,0.04679730372925346,MetaCardis
Veillonella_sp_T11011_6,Irbesartan,4.5099160833629844e-05,0.0479812571945067,MetaCardis
Streptococcus_anginosus_group,Omeprazole,8.282345301658654e-05,0.04914968972026803,MetaCardis
Streptococcus_downei,Metformin,7.99602263070805e-07,0.05153379191371994,MetaCardis
Veillonella_seminalis,Gliclazide,-0.0004027892364112146,0.05156568832053987,MetaCardis
Streptococcus_anginosus_group,Aspirin,-4.0793969557199114e-05,0.051794070105642055,MetaCardis
Streptococcus_milleri,Indapamide,-8.888956990779135e-07,0.05302803672908026,MetaCardis
Streptococcus_salivarius,Metformin,0.0004186698072419965,0.05305822336665381,MetaCardis
Veillonella_tobetsuensis,Vildagliptin,1.1858968268908336e-05,0.05307621385626698,MetaCardis
Veillonella_dispar,Rosuvastatin,0.00022521243199512256,0.05353531585490615,MetaCardis
Streptococcus_thermophilus,Metformin,-0.00020474180763275368,0.05405903510890144,MetaCardis
Veillonella_tobetsuensis,Irbesartan,7.497061413172349e-06,0.05586006739270096,MetaCardis
Veillonella_dispar,Pravastatin,0.0004378066039978242,0.05619254704430731,MetaCardis
Streptococcus_sp_oral_taxon_056,Aspirin,-1.3547059429918963e-08,0.05852937598807827,MetaCardis
Streptococcus_equinus,Indapamide,-4.6440154664295066e-05,0.05955651756477479,MetaCardis
Veillonella_seminalis,Atorvastatin,-0.0002243450753424152,0.05960619748520675,MetaCardis
Streptococcus_mutans,Dapagliflozin,8.722777505373993e-05,0.06078879131030017,MetaCardis
Streptococcus_mitis,Rabeprazole,0.00011774879099346938,0.06154611189359369,MetaCardis
Veillonella_sp_T11011_6,Liraglutide,4.4962656789955316e-05,0.06189076230586986,MetaCardis
Rothia_mucilaginosa,Clopidogrel,2.0853059465367846e-05,0.06287230402480308,MetaCardis
Streptococcus_lutetiensis,Atorvastatin,-9.856767996627044e-05,0.06316204823883267,MetaCardis
Streptococcus_infantis,Metoprolol,-9.41637200392073e-06,0.06482311902127139,MetaCardis
Streptococcus_gallolyticus,Sitagliptin,-7.31379151201649e-06,0.06512729526450295,MetaCardis
Streptococcus_thermophilus,Rivaroxaban,0.000967125408655945,0.0653031666051534,MetaCardis
Veillonella_infantium,Amlodipine,-5.1871071555920726e-05,0.06704157934680044,MetaCardis
Veillonella_rogosae,Gliclazide,1.6707448644150515e-05,0.06725567469209465,MetaCardis
Streptococcus_viridans,Bisoprolol,4.6030844617510955e-07,0.06907495099985701,MetaCardis
Streptococcus_sp_A12,Diltiazem,1.3338266364334864e-05,0.07072276170127988,MetaCardis
Veillonella_rogosae,Liraglutide,1.6901754372056517e-05,0.0711745070602673,MetaCardis
Streptococcus_parasanguinis,Sitagliptin,-0.00048657988459212243,0.0714308018005858,MetaCardis
Veillonella_sp_T11011_6,Gliclazide,4.231023823660817e-05,0.07144038343616296,MetaCardis
Streptococcus_mitis,Clopidogrel,2.8631056968230833e-05,0.07204056694678547,MetaCardis
Veillonella_criceti,Metformin,0.0002520060907507673,0.07325335513101452,MetaCardis
Streptococcus_equinus,Fenofibrate,4.420101898957759e-05,0.07413497492359732,MetaCardis
Streptococcus_infantis,Gliclazide,-1.5509491667694568e-05,0.07482153789371611,MetaCardis
Streptococcus_sanguinis,Aspirin,5.044132005410678e-06,0.08022565988453617,MetaCardis
Veillonella_sp_CAG_933,Sitagliptin,-0.0002962275503985576,0.0804954806762557,MetaCardis
Streptococcus_sobrinus,Aspirin,-5.4262901961027574e-06,0.08226169813176834,MetaCardis
Streptococcus_mitis,Amiodarone,-6.741897518055478e-05,0.08238095469119627,MetaCardis
Veillonella_infantium,Atenolol,-0.0001292037213631491,0.08464447674633956,MetaCardis
Rothia_mucilaginosa,Liraglutide,-2.3563697326864205e-05,0.08514616204344948,MetaCardis
Streptococcus_sp_F0442,Metformin,1.4034244528671825e-06,0.08680537719009632,MetaCardis
Streptococcus_thermophilus,Metoprolol,-0.00023425719896791685,0.08720136412528276,MetaCardis
Veillonella_seminalis,Esomeprazole,0.0003031794351457945,0.08835581143344197,MetaCardis
Streptococcus_downei,Omeprazole,1.5533852560271827e-06,0.08865878502346966,MetaCardis
Rothia_mucilaginosa,Diltiazem,5.94350776589372e-05,0.08937568740578608,MetaCardis
Streptococcus_lutetiensis,Repaglinide,0.00035579940300252,0.09024493187843258,MetaCardis
Streptococcus_sp_A12,Metoprolol,-2.784358448426199e-06,0.09116584447147318,MetaCardis
Streptococcus_viridans,Vildagliptin,1.0321965477232087e-06,0.09344329143303491,MetaCardis
Streptococcus_sp_A12,Esomeprazole,4.0468473830452e-06,0.09444223529784433,MetaCardis
Streptococcus_salivarius,Atorvastatin,0.0004580302103001417,0.09468402378584612,MetaCardis
Rothia_mucilaginosa,Sitagliptin,-1.688117832887384e-05,0.09707629738106191,MetaCardis
Veillonella_dispar,Atenolol,-0.00036865899898512987,0.09721926133790205,MetaCardis
Streptococcus_australis,Gliclazide,-1.6373164465623202e-05,0.0974722233848909,MetaCardis
Streptococcus_salivarius_CAG_79,Amlodipine,3.147995721798424e-07,0.09747408178649497,MetaCardis
Streptococcus_australis,Bisoprolol,-1.0230848817563694e-05,0.09761320333969478,MetaCardis
Streptococcus_mutans,Esomeprazole,2.840784669088136e-05,0.09767419009713998,MetaCardis
Streptococcus_milleri,Aspirin,-2.5074727218827213e-07,0.09949714003557583,MetaCardis
Streptococcus_sobrinus,Sitagliptin,-7.794927635680659e-06,0.09957842009241473,MetaCardis
Veillonella_dispar,Olmesartan,0.00033347808666145065,0.10318251411553749,MetaCardis
Streptococcus_sp_A12,Dapagliflozin,1.0652113076619505e-05,0.10453267510723793,MetaCardis
Streptococcus_anginosus_group,Bisoprolol,4.201500024018267e-05,0.10684407876268315,MetaCardis
Streptococcus_milleri,Sitagliptin,-3.708085987560513e-07,0.1080223227630372,MetaCardis
Streptococcus_viridans,Carvedilol,8.861584996120101e-07,0.10999803720511221,MetaCardis
Streptococcus_sobrinus,Fluvastatin,2.547508926630044e-05,0.11439799480314541,MetaCardis
Streptococcus_parasanguinis,Amiodarone,-0.001141572157604411,0.11541407820160712,MetaCardis
Streptococcus_sanguinis,Bisoprolol,-5.632839182834862e-06,0.11582101000601816,MetaCardis
Streptococcus_salivarius,Repaglinide,-0.0016963062558209016,0.11798827193735917,MetaCardis
Veillonella_sp_CAG_933,Amlodipine,0.00018734623475323336,0.1198179178109739,MetaCardis
Streptococcus_sp_A12,Olmesartan,5.773687516679515e-06,0.12009153819283637,MetaCardis
Streptococcus_australis,Metformin,6.977009900543204e-06,0.1202275138972092,MetaCardis
Streptococcus_mitis,Bisoprolol,1.8369570884048516e-05,0.12075672633482464,MetaCardis
Veillonella_rogosae,Rosuvastatin,1.061828898866085e-05,0.12214512760947362,MetaCardis
Veillonella_parvula,Gliclazide,0.001216053486044941,0.12429919773931909,MetaCardis
Rothia_dentocariosa,Indapamide,1.1750563481218682e-06,0.12654425502932726,MetaCardis
Veillonella_dispar,Bisoprolol,-0.00014737273485329307,0.1282693800388658,MetaCardis
Streptococcus_infantis,Irbesartan,1.282502745435533e-05,0.1293959774697088,MetaCardis
Streptococcus_vestibularis,Irbesartan,7.097919297186916e-05,0.13057753389302384,MetaCardis
Streptococcus_equinus,Atenolol,-3.513934671799635e-05,0.1310731668719325,MetaCardis
Streptococcus_mitis,Metformin,1.2967712934528084e-05,0.13193297503806387,MetaCardis
Veillonella_sp_T11011_6,Prasugrel,-4.053372526093032e-05,0.13321579045725082,MetaCardis
Streptococcus_mitis,Prasugrel,3.265605801073881e-05,0.13386838708960855,MetaCardis
Streptococcus_sp_A12,Atorvastatin,2.4223836299062445e-06,0.1347417503188807,MetaCardis
Veillonella_criceti,Aspirin,-0.0002317633107933153,0.13667982769288656,MetaCardis
Veillonella_dispar,Glibenclamide,-0.0005170474856248666,0.13686194662269685,MetaCardis
Veillonella_atypica,Allopurinol,0.000506210780244689,0.1372465299664226,MetaCardis
Streptococcus_vestibularis,Acarbose,0.00036890953238744695,0.13748369543841363,MetaCardis
Streptococcus_oralis,Diltiazem,0.00010600565689728838,0.13860146819426608,MetaCardis
Veillonella_sp_T11011_6,Bisoprolol,-2.1680268912779613e-05,0.1394412126649363,MetaCardis
Streptococcus_australis,Atenolol,-2.0880601153341204e-05,0.14049793090758825,MetaCardis
Streptococcus_sp_HMSC070B10,Aspirin,-1.5699709075031456e-07,0.14197716254871048,MetaCardis
Streptococcus_sp_M334,Aspirin,-1.044279291416121e-07,0.141977162548711,MetaCardis
Veillonella_seminalis,Irbesartan,0.0002947194373284933,0.14252838080638275,MetaCardis
Veillonella_criceti,Furosemide,-0.00043231701527282965,0.14288838026739256,MetaCardis
Veillonella_criceti,Alogliptin,-0.0033430503822156556,0.14360799994050974,MetaCardis
Streptococcus_australis,Warfarin,2.7652688691939362e-05,0.14753987514001496,MetaCardis
Streptococcus_downei,Liraglutide,-1.3406147394611892e-06,0.14805841821008617,MetaCardis
Streptococcus_milleri,Gliclazide,-4.374193592673153e-07,0.14816640126331374,MetaCardis
Streptococcus_cristatus,Sitagliptin,-1.6346134623847873e-06,0.14893885817336866,MetaCardis
Veillonella_infantium,Indapamide,-0.00011448552326461297,0.14900351269658238,MetaCardis
Streptococcus_parasanguinis,Glibenclamide,-0.0011426287306721776,0.14985130377088654,MetaCardis
Veillonella_infantium,Rabeprazole,0.00024699835980374616,0.15506870829984615,MetaCardis
Streptococcus_vestibularis,Bisoprolol,4.228868521831978e-05,0.16151337037859187,MetaCardis
Streptococcus_sobrinus,Omeprazole,8.763762094696718e-06,0.16196326430607302,MetaCardis
Streptococcus_parasanguinis,Diltiazem,0.001295059558460237,0.16286287692169116,MetaCardis
Streptococcus_parasanguinis,Furosemide,0.00046969714858953823,0.16382329321794797,MetaCardis
Streptococcus_gordonii,Amiodarone,-6.289046889530884e-05,0.16406934342378904,MetaCardis
Streptococcus_sanguinis,Atorvastatin,4.5831839009502414e-06,0.16464959210822117,MetaCardis
Streptococcus_infantis,Sitagliptin,-9.204129176793674e-06,0.16559957980475337,MetaCardis
Veillonella_infantium,Bisoprolol,-4.5278790470296135e-05,0.16561671568918857,MetaCardis
Streptococcus_parasanguinis,Amlodipine,-0.00026571125700886305,0.16591248896331784,MetaCardis
Streptococcus_infantis,Repaglinide,-2.7478645837980243e-05,0.16600324502858657,MetaCardis
Streptococcus_salivarius,Warfarin,0.0012708615058409532,0.16721574205986786,MetaCardis
Streptococcus_sp_HPH0090,Rosuvastatin,-6.418836134407753e-07,0.1679101442817511,MetaCardis
Streptococcus_macedonicus,Amlodipine,6.58905325716665e-07,0.17054302804999538,MetaCardis
Streptococcus_gordonii,Omeprazole,3.0029933075799642e-05,0.17757937011403913,MetaCardis
Streptococcus_sanguinis,Metoprolol,-4.52360884050565e-06,0.17770954010579926,MetaCardis
Veillonella_sp_T11011_6,Atenolol,-4.535021103865109e-05,0.1777608694050678,MetaCardis
Veillonella_sp_T11011_6,Aspirin,-1.5896626066267484e-05,0.17819363069821367,MetaCardis
Streptococcus_thermophilus,Irbesartan,0.00030549991079628603,0.1786236176288053,MetaCardis
Streptococcus_thermophilus,Sitagliptin,-0.0002383164798513269,0.18135836278868606,MetaCardis
Veillonella_seminalis,Rosuvastatin,-0.00020802037829760538,0.1813790616513126,MetaCardis
Streptococcus_sp_oral_taxon_056,Bisoprolol,-1.1840907487757683e-08,0.1831151761597184,MetaCardis
Streptococcus_thermophilus,Aspirin,-0.0001563505305131927,0.1837916696507032,MetaCardis
Streptococcus_sobrinus,Clopidogrel,-6.919926961419098e-06,0.18445134823415166,MetaCardis
Streptococcus_sp_A12,Irbesartan,-3.621597778410362e-06,0.18519069413476166,MetaCardis
Streptococcus_oralis,Metoprolol,-2.1153212670104806e-05,0.18572733898991953,MetaCardis
Streptococcus_milleri,Atenolol,-5.739982597657947e-07,0.1857302042806036,MetaCardis
Streptococcus_sobrinus,Bisoprolol,-5.1216414077952125e-06,0.18669909730415032,MetaCardis
Veillonella_parvula,Vildagliptin,-0.0015856068725751775,0.18708262779628745,MetaCardis
Veillonella_denticariosi,Bisoprolol,-6.428501102069675e-06,0.1874852224503595,MetaCardis
Veillonella_dispar,Amlodipine,-0.00011055675233783948,0.1881661856114937,MetaCardis
Streptococcus_oralis,Liraglutide,-3.6834526533830635e-05,0.18830340329399986,MetaCardis
Streptococcus_salivarius_CAG_79,Metformin,-2.0862466954559424e-07,0.19021198595414618,MetaCardis
